Date,Year,WW,Month,Rainfall_mm,Highest_30Min_Rainfall_mm,Highest_60Min_Rainfall_mm,Highest_120Min_Rainfall_mm,Mean_Temperature_C,Max_Temperature_C,Min_Temperature_C,Mean_WindSpeed_kmh,Max_WindSpeed_kmh,LocationId
3/7/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/8/2016,2016,11,3,41.4,20,33.2,39,NULL,NULL,NULL,NULL,NULL,63
3/9/2016,2016,11,3,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,63
3/10/2016,2016,11,3,3.6,3.4,3.4,3.6,NULL,NULL,NULL,NULL,NULL,63
3/11/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/12/2016,2016,11,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/13/2016,2016,12,3,49.4,17.4,23.6,43.2,NULL,NULL,NULL,NULL,NULL,63
3/14/2016,2016,12,3,2.6,2.6,2.6,2.6,NULL,NULL,NULL,NULL,NULL,63
3/15/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/16/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/17/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/18/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/19/2016,2016,12,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/20/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/21/2016,2016,13,3,4.6,3,3,4,NULL,NULL,NULL,NULL,NULL,63
3/22/2016,2016,13,3,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,63
3/23/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/24/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/25/2016,2016,13,3,0.6,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,63
3/26/2016,2016,13,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/27/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/28/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/29/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/30/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
3/31/2016,2016,14,3,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/1/2016,2016,14,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/2/2016,2016,14,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/3/2016,2016,15,4,1,0.8,0.8,1,NULL,NULL,NULL,NULL,NULL,63
4/4/2016,2016,15,4,6.2,6.2,6.2,6.2,NULL,NULL,NULL,NULL,NULL,63
4/5/2016,2016,15,4,1.4,0.8,0.8,0.8,NULL,NULL,NULL,NULL,NULL,63
4/6/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/7/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/8/2016,2016,15,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/9/2016,2016,15,4,27.8,14,20.8,26.6,NULL,NULL,NULL,NULL,NULL,63
4/10/2016,2016,16,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/11/2016,2016,16,4,8,7.6,8,8,NULL,NULL,NULL,NULL,NULL,63
4/12/2016,2016,16,4,0.8,0.6,0.8,0.8,NULL,NULL,NULL,NULL,NULL,63
4/13/2016,2016,16,4,1.4,1.4,1.4,1.4,NULL,NULL,NULL,NULL,NULL,63
4/14/2016,2016,16,4,0.4,0.4,0.4,0.4,NULL,NULL,NULL,NULL,NULL,63
4/15/2016,2016,16,4,2,1,1,1.4,NULL,NULL,NULL,NULL,NULL,63
4/16/2016,2016,16,4,4.8,4.6,4.6,4.6,NULL,NULL,NULL,NULL,NULL,63
4/17/2016,2016,17,4,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,63
4/18/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/19/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/20/2016,2016,17,4,14.8,14.8,14.8,14.8,NULL,NULL,NULL,NULL,NULL,63
4/21/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/22/2016,2016,17,4,23.6,18.8,22.4,23.6,NULL,NULL,NULL,NULL,NULL,63
4/23/2016,2016,17,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/24/2016,2016,18,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/25/2016,2016,18,4,20.6,16.2,16.2,18.6,NULL,NULL,NULL,NULL,NULL,63
4/26/2016,2016,18,4,1.6,1.6,1.6,1.6,NULL,NULL,NULL,NULL,NULL,63
4/27/2016,2016,18,4,2.4,1.6,1.8,2.2,NULL,NULL,NULL,NULL,NULL,63
4/28/2016,2016,18,4,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
4/29/2016,2016,18,4,1.2,1.2,1.2,1.2,NULL,NULL,NULL,NULL,NULL,63
4/30/2016,2016,18,4,1.2,1.2,1.2,1.2,NULL,NULL,NULL,NULL,NULL,63
5/1/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/2/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/3/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/4/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/5/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/6/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/7/2016,2016,19,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/8/2016,2016,20,5,4.4,4.4,4.4,4.4,NULL,NULL,NULL,NULL,NULL,63
5/9/2016,2016,20,5,8,4.8,5,8,NULL,NULL,NULL,NULL,NULL,63
5/10/2016,2016,20,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/11/2016,2016,20,5,48.6,37.2,43.4,45,NULL,NULL,NULL,NULL,NULL,63
5/12/2016,2016,20,5,0.8,0.8,0.8,0.8,NULL,NULL,NULL,NULL,NULL,63
5/13/2016,2016,20,5,6,5.6,6,6,NULL,NULL,NULL,NULL,NULL,63
5/14/2016,2016,20,5,23,13.4,13.6,21,NULL,NULL,NULL,NULL,NULL,63
5/15/2016,2016,21,5,12.6,12.6,12.6,12.6,NULL,NULL,NULL,NULL,NULL,63
5/16/2016,2016,21,5,11.4,7.6,9,11.2,NULL,NULL,NULL,NULL,NULL,63
5/17/2016,2016,21,5,18.2,16.8,18,18,NULL,NULL,NULL,NULL,NULL,63
5/18/2016,2016,21,5,14.8,7.4,7.4,7.4,NULL,NULL,NULL,NULL,NULL,63
5/19/2016,2016,21,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/20/2016,2016,21,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/21/2016,2016,21,5,5.6,2.6,4,4.6,NULL,NULL,NULL,NULL,NULL,63
5/22/2016,2016,22,5,31,15.8,23.8,29.4,NULL,NULL,NULL,NULL,NULL,63
5/23/2016,2016,22,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/24/2016,2016,22,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/25/2016,2016,22,5,16.6,15.4,16.6,16.6,NULL,NULL,NULL,NULL,NULL,63
5/26/2016,2016,22,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/27/2016,2016,22,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/28/2016,2016,22,5,3.4,2.2,2.4,3.2,NULL,NULL,NULL,NULL,NULL,63
5/29/2016,2016,23,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
5/30/2016,2016,23,5,1,0.6,1,1,NULL,NULL,NULL,NULL,NULL,63
5/31/2016,2016,23,5,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/1/2016,2016,23,6,26.8,13.6,24.4,25,NULL,NULL,NULL,NULL,NULL,63
6/2/2016,2016,23,6,1,1,1,1,NULL,NULL,NULL,NULL,NULL,63
6/3/2016,2016,23,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/4/2016,2016,23,6,1.6,0.6,0.8,0.8,NULL,NULL,NULL,NULL,NULL,63
6/5/2016,2016,24,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/6/2016,2016,24,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/7/2016,2016,24,6,0.6,0.6,0.6,0.6,NULL,NULL,NULL,NULL,NULL,63
6/8/2016,2016,24,6,3.4,1.4,1.8,3,NULL,NULL,NULL,NULL,NULL,63
6/9/2016,2016,24,6,18.8,8.2,8.2,8.2,NULL,NULL,NULL,NULL,NULL,63
6/10/2016,2016,24,6,7.6,7,7.4,7.4,NULL,NULL,NULL,NULL,NULL,63
6/11/2016,2016,24,6,2.2,1,1.4,2,NULL,NULL,NULL,NULL,NULL,63
6/12/2016,2016,25,6,4.2,4.2,4.2,4.2,NULL,NULL,NULL,NULL,NULL,63
6/13/2016,2016,25,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,63
6/14/2016,2016,25,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/15/2016,2016,25,6,9.4,6.2,8.6,9.4,NULL,NULL,NULL,NULL,NULL,63
6/16/2016,2016,25,6,2,1.2,1.2,1.2,NULL,NULL,NULL,NULL,NULL,63
6/17/2016,2016,25,6,7.8,2.8,3.6,5.2,NULL,NULL,NULL,NULL,NULL,63
6/18/2016,2016,25,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,63
6/19/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/20/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/21/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/22/2016,2016,26,6,3.8,2.6,2.6,2.6,NULL,NULL,NULL,NULL,NULL,63
6/23/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/24/2016,2016,26,6,40.8,11.4,16.4,30.2,NULL,NULL,NULL,NULL,NULL,63
6/25/2016,2016,26,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/26/2016,2016,27,6,0.2,0.2,0.2,0.2,NULL,NULL,NULL,NULL,NULL,63
6/27/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/28/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/29/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
6/30/2016,2016,27,6,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
7/1/2016,2016,27,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
7/2/2016,2016,27,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
7/3/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
7/4/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
7/5/2016,2016,28,7,0,0,0,0,NULL,NULL,NULL,NULL,NULL,63
